pl_name,pl_letter,pl_orbper,pl_trandep,pl_rade,pl_eqt,pl_trandur,st_rad,st_mass,st_teff,st_logg,ra,dec
EPIC 201779067.01,,27.242912,3.7,18.8,,6.56,0.9,,5547.0,,168.5427766,4.9881156
EPIC 202126887.01,,12.866539,3.01,22.3,,3.02,1.18,,6066.0,,99.3805518,26.7864507
EPIC 204432860.01,,2.8742,0.73,,,,1.41662,,3648.0,,240.5015904,-22.3567255
EPIC 211543616.01,,1.518232,35.6389,,,3.0816,1.209,,5510.0,4.237,131.473165,13.752736
EPIC 211718105.01,,2.958763,17.698,,,5.7864,2.34828,1.08,5935.86,3.72999,130.1344144,16.1591838
EPIC 206135170.01,,2.59824,0.87,7.7,,1.044,0.788,,,,330.2420155,-11.1796342
EPIC 250106132.01,,22.122365,,3.715,,4.0,0.969,1.122,5393.0,4.517,236.4460428,-14.2076757
EPIC 249239123.01,,5.116834,,31.682,,4.9,1.591,1.061,6983.0,4.06,231.2721281,-25.1655114
EPIC 219114906.01,,1.81053,0.0326,1.024,,1.68,0.543,,,,286.3115516,-17.4933728
K2-51 b,,13.00819,1.2279,20.1,,5.3952,1.76,,,,246.8110909,-27.9571047
EPIC 202710713.01,,3.3262396,0.101,1.16,,5.81,0.33,,3404.0,,244.0668921,-28.6491427
EPIC 201717159.01,,0.60408352,0.0963,2.26,,0.97,0.67,,4331.0,,178.4363057,3.9322038
EPIC 205969319.01,,6.4756,0.0174,1.85,,3.48,1.339,,,,336.34701,-15.7509357
EPIC 211863149.01,,2.61299,0.2779,,,6.6624,0.458,,3520.0,4.798,132.5155053,18.2002339
EPIC 205029914.01,,4.981838,,2.39347065,,,0.978267,,5774.0,4.37,249.0251664,-19.7445289
EPIC 203294831.01,,1.85872487,4.143,,,3.213,2.01889,1.11,6015.0,3.87316,239.8792061,-26.604366
EPIC 212703473.01,,6.789076,,1.60793495,,,0.978493,,5758.0,4.46,201.2364742,-8.1717857
EPIC 201152065.01,,10.6966,0.0557,1.45,,3.24,0.588,,,,173.0432884,-5.2471672
EPIC 212572439.01,,2.58166013,0.499,,,1.911,0.86975,0.83,4998.0,4.47836,204.4397379,-11.1925496
EPIC 201160662.01,,1.5374115,1.4564,45.0,,2.3808,1.599,,,,174.9978388,-5.0404536
EPIC 211631904.01,,0.884004,39.1961,,,2.1168,0.742353,0.86,5119.55,4.63135,130.1753375,14.9839274
EPIC 201650711.01,,0.259669,,0.77,,,0.69,,4340.0,4.25,172.0443891,2.8267296
EPIC 211831378.01,,3.48928,,0.91,,,0.682132,0.650711,3742.0,4.58372,126.1375509,17.7619577
EPIC 204057095.01,,23.21037,0.4533,15.3,,2.4408,1.207,,,,242.7532415,-23.840347
EPIC 251353301.01,,0.504475,8.7373,,,1.8528,1.35063,1.53,6963.0,4.36169,139.6565309,21.3558369
EPIC 211431013.01,,3.102398,11.6056,,,6.18,1.85351,0.96,5483.32,3.88435,133.0570679,12.1094069
EPIC 210789323.01,,29.12555,,205.0,,2.74704,3.9,,4936.0,3.28,55.4536223,19.7060261
EPIC 220666631.01,,31.9761,0.0653,3.92,,5.928,1.461,,,,15.5229242,10.5925016
EPIC 217393088.01,,1.319474,,16.6,,3.1296,1.54,,,,289.4391342,-20.6543778
EPIC 211754962.01,,3.41052823,0.06,,,2.124,0.674996,0.64555,3985.0,4.5894,124.0293742,16.6771082
EPIC 220477223.01,,4.684559,,4.757,,2.9,1.184,0.901,5829.0,4.244,16.643421,6.2494097
EPIC 210933299.01,,8.4044,0.144,1.24,,2.256,0.307,,,,56.7378347,21.9166625
EPIC 246325464.01,,3.379516,,4.742,,2.1,0.741,0.767,4940.0,4.585,351.0241094,-2.5555671
EPIC 203849738.01,,0.6199,2.52,,,,0.596423,0.585161,2978.0,4.65423,242.4702944,-24.6983209
EPIC 206543223.01,,17.81188,,21.6,,3.12,0.93,,5554.0,4.494,336.0111971,-3.9544253
EPIC 212039539.01,,2.22982,24.7831,,,5.34,2.26072,1.69,7391.0,3.95746,127.8582411,20.9166323
EPIC 215353525.01,,0.9085915,0.845,23.1,,1.9176,0.95,,,,294.0772945,-24.396431
EPIC 212182233.01,,0.751394,62.8169,,,1.9608,1.27317,0.96,5480.0,4.21057,130.9328783,23.7965421
EPIC 212865617.01,,7.535783,,3.131,,2.3,0.659,14.336,3990.0,4.718,206.717132,-3.314273
EPIC 202092559.01,,0.6687,0.01196,2.22,,2.16,1.942,,,,104.4368858,24.2657613
EPIC 205152172.01,,0.97988263,0.042,,,1.427,0.701061,0.664242,4063.0,4.56888,245.1798804,-19.1443126
EPIC 210564155.01,,4.86406,,1.09,,,0.298809,0.27526,3407.0,4.92702,60.4636158,16.4328519
EPIC 201606542.01,,0.44433632,0.0134,1.01,,0.72,0.8,,5208.0,,170.3118083,2.1443791
EPIC 249559552.01,,7.815366,,2.403,,2.9,0.755,0.994,4884.0,4.676,231.0747251,-20.9992293
EPIC 203753577.01,,3.400858,0.3404,14.1,,2.28,0.983,,,,252.8617981,-25.0535105
EPIC 201828749.01,,33.5107,,2.14,,5.2896,0.896,,5683.0,4.5,175.6541539,5.8942286
EPIC 202139294.01,,0.5217136,1.4286,452.0,,4.0152,11.27,,,,92.5914383,27.4454618
EPIC 211413463.01,,3.25182,,33.2,,2.7192,0.63,,,,128.9148087,11.8435177
EPIC 205224877.01,,3.75927,0.361,68.0,,1.608,10.7,,,,245.2698986,-18.7691674
EPIC 202710713.01,,3.32592848,0.091,,,4.655,60.6949,,4017.0,,244.0668921,-28.6491427
EPIC 202089657.01,,1.314437,,3.09990986,,,1.472064,,6009.0,4.09,91.4535759,23.4845208
EPIC 211087003.02,,28.29213,0.127,3.55,,4.464,0.96,,,,59.3313141,24.3590848
EPIC 220393791.01,,12.7256,0.0425,2.16,,3.432,1.001,,,,15.7219909,4.590852
EPIC 212214592.01,,0.723102,5.8108,,,1.968,1.19162,1.07,5897.77,4.31518,131.5960511,24.7569414
EPIC 212115388.01,,1.488249,4.8367,,,1.8144,0.982781,0.638,4080.0,4.25797,128.7020517,22.3253253
EPIC 212024672.01,,3.697161,3.5827,,,3.3528,0.245,,3120.0,4.991,127.794149,20.6641564
EPIC 212301649.01,,1.225,0.0224,,,9.01608,0.836336,0.89,5222.0,4.5427,201.4621196,-17.4831758
EPIC 206298289.01,,0.434827,,1.62,,,0.5,,3724.0,4.942,337.3577853,-8.2666588
EPIC 220526079.01,,7.51114,0.193,2.98,,2.4,0.643,,,,18.0414099,7.3506132
EPIC 220434612.01,,2.010607,,1.28,,1.8,0.618,0.61,3806.0,4.641,11.8772391,5.3862102
EPIC 212601505.01,,0.72436144,3.564,,,1.238,0.650416,0.627438,3276.0,4.60926,202.6413,-10.5554017
EPIC 201352100.01,,13.38382,0.12,2.7,608.0,2.2008,0.65973,0.86,5113.71,4.73383,184.0351247,-1.6737612
EPIC 212421749.01,,25.3606,0.1341,3.11,,4.656,0.815,,,,200.818058,-14.4242673
EPIC 211492541.01,,1.031746,1.3062,,,5.5512,1.85084,1.77,7598.94,4.1513,132.8012702,13.0319453
EPIC 220571481.01,,8.78627,0.0645,3.16,,1.392,1.184,,,,14.7017474,8.402543
EPIC 201543531.01,,2.48038,0.0116,1.44,,1.848,1.27,,,,172.8169888,1.1908377
EPIC 201247497.01,,2.75421,0.746,8.4,,1.32,0.89,,,,177.9464521,-3.2460183
EPIC 212096658.01,,1.466473,33.5755,,,2.5488,0.981,,4570.0,4.413,126.7538167,21.956952
EPIC 246030759.01,,29.957262,,8.456,,2.9,0.711,0.909,4897.0,4.695,357.0730126,-8.7006553
EPIC 202675839.01,,15.466674,,16.12109089,,,1.231429,,5807.0,4.25,243.8422245,-28.7802178
EPIC 214254518.01,,5.059,,1.12,,,0.67224,0.67,4310.0,4.60909,285.4760265,-26.9630173
EPIC 211834065.01,,10.545,0.0143,,,3.25896,1.95293,1.12,6046.92,3.90591,132.547984,17.7992816
EPIC 202688980.01,,1.45556515,2.7008,71.0,,2.5488,2.043,,,,244.2208049,-28.7303903
EPIC 211993818.01,,8.986,4.8646,,,0.00192,11.8634,,5523.32,,126.2049365,20.1529633
EPIC 206135267.01,,2.573088,,34.0,,2.214,2.5,,5165.0,3.68,333.294586,-11.177324
EPIC 211897272.01,,11.2362,0.0491,2.25,,1.176,0.955,,,,126.8998198,18.6867675
EPIC 211988320.01,,63.8432,0.193,2.78,,4.944,0.594,,,,136.0883061,20.065397
EPIC 204165788.01,,0.7474,0.17,,,,,,,,246.3961379,-23.4053136
EPIC 202600948.01,,5.9895,0.0354,2.04,,1.848,1.03,,,,247.9793338,-29.0642073
EPIC 210605073.01,,0.567055,,16.22,,,1.42,,7020.0,4.0,65.623286,17.0378768
EPIC 216892056.01,,2.786008,,1.9,,0.4992,0.42,,,,291.673532,-21.5401303
EPIC 218901589.01,,1.658223,0.01093,0.867,,2.904,0.917,,,,286.0818194,-17.9389031
EPIC 212409658.01,,3.746332,,1.638,,1.9,0.726,0.795,4395.0,4.615,201.2040701,-14.6943019
EPIC 203929178.01,,1.153886,,99.0,,2.7696,1.8,,6841.0,4.09,252.4227596,-24.3737862
EPIC 212066407.01,,0.8218241,0.0615,6.1,,1.1256,2.66,,,,129.83855,21.3907526
EPIC 211886472.01,,19.64,0.5501,,,1.42992,2.11864,1.34,6516.17,3.91306,137.132549,18.528433
EPIC 212735133.01,,7.685505,,2.084,,2.8,0.703,0.695,5176.0,4.587,202.262238,-7.3789629
EPIC 204576757.01,,23.277669,19.8,32.8,,4.75,0.68,,4379.0,,247.1574907,-21.7675731
EPIC 212133517.01,,9.73605539,0.122,,,3.673,0.946449,0.97,5508.0,4.47265,126.1744434,22.6888782
EPIC 212270970.01,,1.717,0.0086,,,6.192,1.69089,1.13,6049.0,4.03491,207.7914221,-18.4617958
EPIC 211920811.01,,9.49259,0.4713,,,10.86,7.25626,,4645.01,,130.8071744,19.0368972
EPIC 246061904.02,,20.676056,,3.302,,3.9,0.765,0.881,4572.0,4.617,346.0424212,-7.9825154
EPIC 211964332.01,,7.220537,0.3983,,,4.1136,0.932,,5420.0,4.435,129.7034817,19.6912228
EPIC 210967369.01,,7.1149,,0.9835,,,0.953,0.845,5534.0,4.411,52.9355857,22.4598921
EPIC 206151047.01,,0.35840528,0.0286,1.92,,0.63,1.04,,5862.0,,333.7150426,-10.769157
EPIC 212159623.01,,4.70751,0.0209,1.52,,2.928,0.998,,,,127.6541149,23.2451004
EPIC 205148699.01,,4.377339,3.3397,31.9,,4.5888,1.691,,,,253.1604535,-19.1616989
EPIC 246088339.01,,2.988541,,3.504,,2.4,1.023,0.877,5761.0,4.364,353.7202859,-7.3941695
EPIC 206133795.01,,13.8543,0.0269,3.18,,5.04,1.848,,,,330.7218052,-11.2150863
EPIC 212069706.01,,0.547674,0.1629,,,0.5736,0.786265,0.81,4926.69,4.55541,133.4259049,21.4505161
EPIC 220198551.01,,0.7988453,0.1357,6.2,,1.0968,0.728,,,,19.6268781,-0.0563983
EPIC 211886472.01,,19.640123,,34.30556244,,,1.743843,,6398.0,4.03,137.132549,18.528433
EPIC 212691727.01,,6.430383,,4.309,,4.9,1.054,0.839,5735.0,4.314,200.1193283,-8.4644381
EPIC 220616148.02,,15.1563,0.0622,3.01,,4.92,1.167,,,,14.2523556,9.3860363
EPIC 212586030.01,,7.785,0.0541,,,1.56792,3.88144,,4726.0,,205.8579439,-10.8969688
EPIC 212227092.01,,5.190254,69.6741,,,3.1608,0.645,,3120.0,3.97,132.092118,25.2432742
EPIC 211620138.01,,1.855421,66.0084,,,5.6832,2.734,,11500.0,4.055,133.2320539,14.8164505
EPIC 220708327.01,,2.52894,0.0204,1.44,,1.8,0.962,,,,14.0322943,11.7069365
EPIC 247164043.01,,5.2289874,0.032,2.3513,1342.0,3.386,1.28,,6213.0,4.3,73.8415994,19.2809257
K2-51 b,,13.0106,,12.9,,5.1504,,,,,246.8110909,-27.9571047
EPIC 247874191.01,,7.624,,2.4551,,,1.29,1.053,5998.0,4.241,73.272889,24.916703
EPIC 211925181.01,,8.841,0.155,2.43,,1.752,0.584,,,,125.9641071,19.1009014
EPIC 201779067.01,,27.24273,,31.73,707.0,,0.92,,6166.0,,168.5427766,4.9881156
EPIC 212223307.01,,1.190354,36.3154,,,3.924,2.407,,6350.0,3.88,131.0673398,25.0757683
EPIC 247164043.01,,5.228352,,2.282,,3.5,1.272,0.988,6265.0,4.223,73.8415994,19.2809257
EPIC 212562715.01,,13.524,0.0533,,,2.31408,0.913819,0.973,5531.0,4.50446,202.1678472,-11.399279
EPIC 206135075.01,,54.976021,6.46,39.1,,5.9,1.41,,6333.0,,337.940686,-11.1820785
EPIC 201176672.02,,,3.06,30.0,,14.472,0.707,,,,169.1498727,-4.6564416
EPIC 212648083.01,,20.5827,0.0664,2.98,,3.72,1.099,,,,199.3986621,-9.4890061
EPIC 211552050.01,,3.544965,0.0621,1.9,,1.464,0.701,,4860.0,4.602,133.4101774,13.8693418
EPIC 212294561.01,,2.76294135,0.052,,,2.758,0.787867,1.04,5794.0,4.66219,205.1470099,-17.6951755
EPIC 211409299.01,,13.919301,12.6507,,,4.8864,1.2633,0.92,5330.07,4.19884,130.925517,11.7826436
EPIC 249561595.01,,39.57057,,23.661,,6.0,2.041,0.876,5166.0,3.761,236.3375878,-20.9761022
EPIC 212346723.01,,15.9489,0.0331,2.48,,5.64,1.29,,,,206.18678,-16.2174553
EPIC 212024647.01,,3.696871,12.4336,,,3.0864,1.47855,1.285,6401.57,4.2073,127.9352953,20.6637007
EPIC 212010565.01,,2.851451,99.2969,,,9.3048,2.22321,1.59,7137.0,3.9455,135.585245,20.4303139
EPIC 206535016.01,,20.398147,0.101,2.93,,2.07,0.85,,5399.0,,335.2401767,-4.1394078
EPIC 212154158.01,,1.023613,1.101,,,5.1024,2.97485,1.4,6658.58,3.63727,136.5483277,23.1235964
EPIC 211535327.01,,20.2244,0.1132,2.94,,4.176,0.8325,,,,123.9394023,13.6362239
EPIC 205377483.01,,0.3938505,0.0488,13.7,,1.3128,2.16,,,,242.3165723,-17.9436003
EPIC 201512465.01,,2.33293,,3.2,,1.2096,0.224,,3508.0,5.062,173.5625041,0.7138555
EPIC 205947161.01,,17.7256773,0.286,15.4613,697.0,1.629,1.63,,6010.0,4.06,340.959712,-16.4624626
EPIC 249476992.01,,7.943604,,1.992,,3.3,0.87,0.837,5498.0,4.479,230.5333707,-22.0292743
EPIC 212833814.01,,27.7985,0.0255,2.47,,11.64,1.484,,,,205.2838267,-4.4375428
EPIC 201324549.01,,2.51881781,0.215,,,1.58,1.76277,,6380.0,,171.2359519,-2.0851597
EPIC 211662047.01,,0.635238,12.6462,,,1.5288,0.919305,0.76,4743.31,4.39196,134.3628607,15.399444
EPIC 211732801.01,,2.131554,6.8562,,,4.0656,2.44273,1.167,6147.31,3.72939,129.4696791,16.3656952
EPIC 205145448.01,,16.63237,4.33,10.7,,2.36,0.47,,3648.0,,248.448636,-19.1778194
EPIC 201732557.01,,6.662,0.0946,1.59,,3.072,0.483,,,,168.9116543,4.1931655
EPIC 212679181.01,,1.054612,,1.0,,0.4896,0.36,,,,201.7367736,-8.7634221
EPIC 210696763.02,,5.76808,0.209,1.19,,1.8,0.249,,,,52.8346342,18.3160503
EPIC 206417197.01,,0.44214967,0.0257,1.32,,1.06,0.76,,4977.0,,337.1335977,-6.3475875
EPIC 201512465.01,,2.3330982,0.993,5.48,,1.4,0.5,,3726.0,,173.5625041,0.7138555
EPIC 212434019.01,,24.006249,,23.826,,3.5,1.506,1.214,6150.0,4.165,200.636318,-14.1493687
EPIC 251315031.01,,0.540527,33.3734,,,1.8912,1.03596,0.88,5187.17,4.35186,139.8120865,18.088564
EPIC 212120773.01,,5.17518,0.0317,1.53,,3.288,0.826,,,,132.2470045,22.4308666
EPIC 211093684.01,,7.0502,3.67,,,,0.705709,0.815,4947.69,4.65197,57.4262424,24.4628062
EPIC 205040048.01,,3.3055191,0.111,1.27,,1.14,0.35,,3430.0,,242.1683542,-19.6968996
EPIC 211939692.04,,26.8662,0.0479,2.95,,8.52,1.294,,,,128.401884,19.3201861
EPIC 246048459.01,,2.0507,,0.4064,,,0.645,0.769,4514.0,4.703,348.0387584,-8.2921344
EPIC 203311200.01,,,0.3511,12.81,,13.02,1.947,,,,240.9764776,-26.5537396
EPIC 201705526.01,,18.10220826,0.78,,,4.521,2.04778,1.164,6141.1,3.88145,172.3857482,3.7319788
EPIC 217084873.02,,29.8411,0.2388,5.23,,5.28,1.016,,,,283.2954698,-21.1985855
EPIC 211925595.01,,45.38331501,0.229,,,5.429,0.815611,0.77,4793.26,4.50159,132.958077,19.1074714
EPIC 211319779.01,,13.8253157,,,,,0.75,0.78,5163.0,4.58,127.1544879,10.2494875
EPIC 212351405.01,,2.55234671,0.63,,,5.966,,,,,201.6629627,-16.0949766
EPIC 212194007.01,,1.17715,29.4749,,,3.924,2.529,,6390.0,3.846,134.3375726,24.1141415
EPIC 205242733.01,,2.4165066,0.056,0.988,,2.4,0.38,,3483.0,,246.879865,-18.6752663
EPIC 220168663.01,,3.22513,0.24,2.33,,1.68,0.437,,,,16.2943175,-1.2654462
EPIC 205489894.01,,14.65835,0.1029,1.12,,1.548,0.339,,,,247.4748134,-17.2472927
EPIC 211970234.01,,1.4835,,1.41,,,0.317944,0.297189,3200.0,4.9064,136.0877307,19.7801355
EPIC 205947161.01,,17.72507,,45.0,,1.56312,1.33,,6189.0,4.152,340.959712,-16.4624626
EPIC 220316844.01,,0.6719977,0.2257,25.2,,1.716,1.79,,,,11.3701409,2.9934105
EPIC 212278644.01,,12.426,0.0431,,,4.92312,1.34653,1.08,5926.0,4.21306,207.1245787,-18.1966339
EPIC 212009427.01,,0.77845,0.39,,,,0.779314,0.595,3859.0,4.42916,127.8743087,20.4103659
EPIC 206358352.01,,1.13666,0.0308,3.18,,1.248,1.724,,,,331.3563908,-7.3104388
EPIC 201528215.01,,6.3991398,0.0449,1.85,,2.1,0.8,,5210.0,,172.804304,0.9586366
EPIC 205944181.01,,2.475641,,5.02277659,,,0.824753,,5257.0,4.49,333.9249669,-16.5636911
EPIC 211841496.01,,0.522199,3.5912,,,1.6224,,,,,135.6302992,17.9021238
EPIC 214912104.01,,43.1029,0.3263,12.2,,22.896,1.923,,,,289.8248266,-25.355926
EPIC 201515470.01,,20.2073,0.0735,2.12,,3.72,0.7624,,,,171.2596557,0.7613692
EPIC 246261316.01,,4.696045,,2.57,,2.4,0.782,0.907,5003.0,4.605,353.7077699,-3.8349446
EPIC 211965883.01,,10.55532,0.158,2.64,,1.68,0.623,,,,136.1570235,19.7144139
EPIC 202072596.01,,3.979287,3.5,37.5,,4.82,1.84,,7430.0,,99.5107441,20.9392785
EPIC 211995325.01,,0.279258,,8.41,,,0.62,,4071.0,4.838,131.2074245,20.1776135
EPIC 206360885.01,,12.4404,0.169,2.72,,3.984,0.586,,,,337.8799569,-7.2689116
EPIC 211439059.01,,18.634179,0.031,1.49,,,0.821,,,,131.9735167,12.2317861
EPIC 246331347.01,,1.082361,,7.158,,1.2,1.721,1.159,5556.0,4.032,348.6795029,-2.4404113
EPIC 228888935.01,,5.69046,0.533,18.81,1503.0,3.3,1.80891,0.98,5549.0,3.91446,186.4481721,-3.4693668
EPIC 201785059.01,,1.3951513,0.0616,0.879,,1.15,0.32,,3390.0,,170.6976906,5.0951726
EPIC 212730483.01,,3.4914,0.0376,1.18,,1.824,0.572,,,,200.5835238,-7.4965081
EPIC 212592101.01,,4.54462,0.929,6.6,,1.512,0.487,,,,205.6712596,-10.7690389
EPIC 210365511.01,,3.951971,,8.44551389,,,0.692034,,4672.0,4.63,60.0924866,12.6338236
EPIC 207389002.01,,2.931226,,90.0,,4.74888,1.12,,6097.0,4.37,102.6886888,16.8084191
EPIC 206029450.01,,4.23119,0.158,2.17,,2.16,0.516,,,,335.882977,-13.9795329
EPIC 251394139.01,,26.286249,11.0497,,,8.7024,1.31469,1.1,5980.95,4.24181,136.0728142,24.4257827
EPIC 211432167.01,,5.817737,0.9442,,,2.8848,3.03613,1.232,6290.85,3.56404,132.8637222,12.1277962
EPIC 201928106.01,,1.19478,,1.65,,7.104,0.235,,3671.0,5.053,170.8931433,7.9346019
EPIC 204364515.01,,1.4562,1.65,,,,,,,,240.3397765,-22.6242127
K2-67 b,,24.3872,,,,5.424,1.53945,1.13,6059.0,4.11642,333.6063167,-10.6527924
EPIC 212026226.01,,1.769505,17.6962,,,3.6288,1.16794,1.1,5988.0,4.34462,136.7743166,20.690312
EPIC 205618538.01,,2.167697,0.2228,12.14,,4.8744,2.489,,,,244.8335028,-16.3371967
EPIC 248527709.01,,5.7519475,0.12,2.96374,690.0,2.428,0.84,,4181.8,4.4,153.3500149,3.9601293
EPIC 201856786.01,,3.83794,0.0315,1.51,,2.112,0.809,,,,177.987935,6.4404496
EPIC 247223703.01,,3.1764,,0.9532,,,0.741,0.861,4434.0,4.631,71.9316438,19.8490823
EPIC 210813978.01,,14.7582,,,,,0.7,,4434.0,,57.1010868,20.081073
EPIC 220605820.01,,46.47688,1.5,62.0,,6.504,2.394,,,,15.9106192,9.1544624
EPIC 211544257.01,,1.63013,4.6964,,,2.2848,1.602,,6190.0,4.136,132.8253523,13.761389
EPIC 211759163.01,,0.595667,12.9607,,,1.488,,,,,133.8746533,16.7367269
EPIC 206192335.01,,3.5990666,0.0365,1.62,,1.78,0.78,,5107.0,,332.6644652,-9.889599
EPIC 201828749.01,,33.513607,,2.47313225,,,0.857642,,5628.0,4.57,175.6541539,5.8942286
EPIC 212773272.01,,4.68189,,29.41,,,0.40606,0.398305,3368.0,4.8211,207.3819041,-6.3241731
EPIC 203311200.01,,540.0,,5.7,,,0.94,,5200.0,,240.9764776,-26.5537396
EPIC 211839462.01,,2.612804,9.1385,,,8.8344,3.64705,1.1,5987.0,3.35558,132.5058754,17.8745407
EPIC 211438731.01,,20.486455,,2.762,,2.0,0.371,0.357,3664.0,4.852,134.3936549,12.2270375
EPIC 212163353.01,,5.173531,5.858,,,3.2064,1.14689,0.88,5188.24,4.2635,134.213013,23.3304435
EPIC 211804579.01,,1.52317871,0.734,,,4.004,0.950472,1.024,5735.72,4.49249,129.0675977,17.3815875
EPIC 220616148.01,,6.73511,0.0661,3.9,,4.992,1.167,,,,14.2523556,9.3860363
EPIC 211768007.01,,0.542912,12.027,,,1.7952,2.25382,1.1,5974.29,3.77362,132.5292897,16.8610301
EPIC 205999468.01,,12.263354,0.0681,2.16,,1.46,0.76,,4980.0,,335.4068605,-14.8395785
EPIC 201259803.01,,1.684208,1.476,5.51,,1.3224,0.431,,,,170.382257,-3.0610326
EPIC 201617985.01,,7.28138,,17.0,,1.32,0.399,,3784.0,4.883,179.4915118,2.321497
EPIC 202065819.01,,5.74372,0.7985,,,4.2048,,,,,94.535356,24.8339752
EPIC 202093020.01,,4.1376047,0.911,7.33,,1.75,0.7,,4581.0,,98.2743565,16.8702315
EPIC 201299088.01,,21.204739,,9.11013939,,,1.761722,,5154.0,3.91,182.2046312,-2.4646145
EPIC 201127519.01,,6.17887,1.303,8.84,772.0,2.5008,0.849432,0.756,4719.28,4.45833,181.3718091,-5.8482738
EPIC 212454422.01,,3.269,1.2473,,,0.966,0.263126,0.235199,3201.0,4.96918,198.5529306,-13.7068228
EPIC 211336288.01,,0.22181,,1.13,,,0.585409,0.576018,3942.0,4.66358,133.4234677,10.5643836
EPIC 212060710.01,,1.204338,40.6463,,,2.5368,0.907171,1.0,5633.43,4.52269,133.6160492,21.2872925
EPIC 211468153.01,,0.737735,29.3171,,,1.9608,1.53058,0.8,4908.37,3.97144,131.5157358,12.6767362
EPIC 206155922.01,,4.00932,0.0227,1.08,,1.896,0.68,,,,336.5503137,-10.6437939
EPIC 212813907.01,,6.725,0.2425,,,0.92088,0.80913,0.8,4891.0,4.52512,206.8325575,-5.1060853
EPIC 201324549.01,,2.5194078,0.181,7.99,,1.24,1.72,,7119.0,,171.2359519,-2.0851597
EPIC 212225986.01,,1.160308,20.5206,,,2.3832,0.883616,0.677,4331.0,4.37613,130.7070546,25.1910877
EPIC 246120353.01,,21.436032,,2.486,,3.0,0.467,0.466,3627.0,4.767,352.9768715,-6.6955881
EPIC 212228588.01,,0.59812,10.8294,,,1.4544,0.935307,0.65,4142.0,4.30907,130.1406047,25.3181929
EPIC 205999468.01,,12.26422,0.0726,2.22,,1.68,0.7596,,,,335.4068605,-14.8395785
EPIC 202060800.01,,3.262038,2.4289,,,2.2536,5.27397,,10318.0,,92.5910909,23.7941563
EPIC 212068493.01,,14.220246,10.1983,,,3.4848,1.461,,6130.0,4.185,136.2543849,21.4285385
EPIC 216050437.01,,14.94889,0.3574,21.9,,3.2424,1.69,,,,293.6160533,-23.0529537
EPIC 212432685.01,,0.531704,,2.0,,1.5912,1.06,,,,204.298679,-14.1806008
EPIC 211929937.01,,3.477,1.7941,,,2.20488,0.84127,0.89,5225.91,4.53759,129.1783954,19.1738012
EPIC 208833261.01,,3.47323985883,1.03382193,16.65896453,1767.12,4.3731099,1.56373,,7406.97,4.27763,91.1082862,22.4994502
EPIC 210371175.01,,11.3256,0.0427,2.18,,4.8,1.043,,,,62.5178165,12.7794292
EPIC 213703832.01,,0.515513,,3.4,,1.3104,0.75,,,,289.8767127,-28.5356108
EPIC 212082682.01,,3.797473,11.8402,,,2.5968,0.785698,0.84,5024.68,4.57184,133.2884088,21.690395
EPIC 220643470.01,,2.653275,0.14384,118.0,,3.9168,24.8,,,,12.3975189,10.0200266
EPIC 211812935.01,,3.607981,0.5543,18.3,,2.7384,2.253,,6490.0,3.928,133.1478987,17.4997633
EPIC 251584580.01,,10.973135,,2.67,,2.7,0.697,0.823,4940.0,4.668,207.2171095,-1.6609545
EPIC 211402878.01,,25.23658,13.1088,,,3.4248,0.701898,0.664837,3777.0,4.56823,137.3453763,11.685335
EPIC 247708770.01,,4.420394,,10.293,,6.0,2.875,2.489,5943.0,3.917,75.5780574,23.7750248
EPIC 220657558.01,,3.91764,0.0419,2.94,,2.496,1.35,,,,15.3707811,10.3665191
EPIC 202092782.01,,13.3461,0.5465,42.0,,2.6568,2.575,,,,92.6124668,16.865197
EPIC 205947161.01,,17.7259,0.3338,23.4,,1.752,1.752,,,,340.959712,-16.4624626
EPIC 206036749.01,,1.131316,,4.6,,0.86592,1.32,,6292.0,4.27,332.4761401,-13.7777952
EPIC 211718187.01,,5.51633,0.183,1.38,,1.92,0.306,,,,134.232657,16.1602115
EPIC 201257461.01,,50.285869,0.184,3.47,,12.62,0.74,,4859.0,,178.1611264,-3.0949095
EPIC 201785059.01,,1.39533316,0.054,,,1.18,0.424658,0.419014,3433.0,4.80422,170.6976906,5.0951726
EPIC 211546613.01,,2.00745282887,2.06741145,7.16393472,680.34,0.9340475,0.490442,,3449.0,4.74578,136.2000475,13.7954456
EPIC 211808055.01,,3.383,0.1641,,,3.72096,1.019,0.99,5603.82,4.41736,129.0344102,17.4299822
EPIC 211906940.01,,0.526316,36.4733,,,1.0032,,,4397.0,,137.4605365,18.8297729
EPIC 205951125.01,,6.79143,0.0739,1.72,,2.496,0.609,,,,340.6082059,-16.3332979
EPIC 218304292.01,,8.42177,0.0837,3.13,,0.6984,1.0511,,,,288.2245357,-19.0444581
EPIC 215101303.01,,15.20726,2.411,26.2,,3.6672,1.59,,,,289.4114936,-24.9358861
EPIC 220643470.01,,2.65323,,62.27721531,,,13.730692,,4621.0,2.17,12.3975189,10.0200266
EPIC 202085597.01,,1.814553,1.289,,,3.4368,10.0566,,4618.0,,99.5551497,18.2284424
EPIC 211828142.01,,20.180269,39.5334,,,2.8608,0.342147,0.32513,3380.0,4.8817,137.4699335,17.7159404
EPIC 211724246.01,,4.7464485,0.194,10.3209,1141.0,2.408,2.26,,5890.5,3.76,131.1913594,16.2436537
