orbital_period,transit_depth,planet_radius,koi_teq,koi_insol,stellar_teff,stellar_density,disposition
9.69310837,422.8,2.4,879.0,142.59,6896.7,0.2290941045195985,FP
9.69310837,422.8,2.4,879.0,142.59,7156.0,0.1756463614784085,PC
9.69310837,422.8,2.4,879.0,142.59,9055.249999999993,0.1698243120415375,FP
9.69310837,422.8,2.4,879.0,142.59,7302.0,0.5466744149806844,PC
9.69310837,422.8,2.4,879.0,142.59,5658.5,0.7973074850918092,PC
9.69310837,422.8,2.4,879.0,142.59,6416.0,0.10243513685232,PC
9.69310837,422.8,2.4,879.0,142.59,8330.0,0.0843788572573094,FP
9.69310837,422.8,2.4,879.0,142.59,6011.95,0.0789313233003394,KP
9.69310837,422.8,2.4,879.0,142.59,5211.36,1.687334662369092,KP
9.69310837,422.8,2.4,879.0,142.59,5355.0,0.7478585389495663,KP
9.69310837,422.8,2.4,879.0,142.59,5482.59,0.8163558701402603,KP
9.69310837,422.8,2.4,879.0,142.59,5703.0,0.6242265598176957,KP
9.69310837,422.8,2.4,879.0,142.59,8451.0,0.0722483753758547,FP
9.69310837,422.8,2.4,879.0,142.59,5774.0,0.6081369219655436,PC
9.69310837,422.8,2.4,879.0,142.59,3449.0,12.476389834221024,CP
9.69310837,422.8,2.4,879.0,142.59,4669.0,2.029831780967818,CP
9.69310837,422.8,2.4,879.0,142.59,5843.47,0.016270180083927,KP
9.69310837,422.8,2.4,879.0,142.59,3573.0,12.250493667224273,CP
9.69310837,422.8,2.4,879.0,142.59,5413.0,0.9368699384934532,KP
9.69310837,422.8,2.4,879.0,142.59,4355.0,2.396684213218365,KP
9.69310837,422.8,2.4,879.0,142.59,4844.0,2.0080925398085987,PC
9.69310837,422.8,2.4,879.0,142.59,5828.81,0.328045979321733,KP
9.69310837,422.8,2.4,879.0,142.59,6955.0,0.12935724060553,KP
9.69310837,422.8,2.4,879.0,142.59,5773.0,0.2017896295461453,PC
9.69310837,422.8,2.4,879.0,142.59,5956.9,7.792,APC
9.69310837,422.8,2.4,879.0,142.59,6400.0,0.3998064095411408,KP
9.69310837,422.8,2.4,879.0,142.59,5475.0,0.2885925925925925,PC
9.69310837,422.8,2.4,879.0,142.59,5337.0,0.0215878286846655,PC
9.69310837,422.8,2.4,879.0,142.59,5626.0,0.4332564829448629,PC
9.69310837,422.8,2.4,879.0,142.59,7076.3,0.7973074850918092,APC
9.69310837,422.8,2.4,879.0,142.59,5431.0,0.974,PC
9.69310837,422.8,2.4,879.0,142.59,6227.0,0.2469378690123904,FP
9.69310837,422.8,2.4,879.0,142.59,7666.0,0.0560608482374705,PC
9.69310837,422.8,2.4,879.0,142.59,8131.7,0.2615555033399348,PC
9.69310837,422.8,2.4,879.0,142.59,6282.4,0.7950741320916898,PC
9.69310837,422.8,2.4,879.0,142.59,4850.0,2.133471183901273,PC
9.69310837,422.8,2.4,879.0,142.59,3330.15,7.792,APC
9.69310837,422.8,2.4,879.0,142.59,6364.0,0.2423079056810257,PC
9.69310837,422.8,2.4,879.0,142.59,4779.0,2.117014987852191,PC
9.69310837,422.8,2.4,879.0,142.59,6619.0,0.2333895081591677,PC
9.69310837,422.8,2.4,879.0,142.59,6624.0,0.2469378690123904,PC
9.69310837,422.8,2.4,879.0,142.59,5730.0,1.25082189529054,PC
9.69310837,422.8,2.4,879.0,142.59,5805.0,1.13602565971716,PC
9.69310837,422.8,2.4,879.0,142.59,5696.0,0.6081369219655436,PC
9.69310837,422.8,2.4,879.0,142.59,5659.0,0.0993842665114612,FP
9.69310837,422.8,2.4,879.0,142.59,6272.0,0.3401683658786682,KP
9.69310837,422.8,2.4,879.0,142.59,7493.0,0.142003207464645,PC
9.69310837,422.8,2.4,879.0,142.59,5696.0,0.7521067095794765,PC
9.69310837,422.8,2.4,879.0,142.59,6274.0,0.0980039493377941,FP
9.69310837,422.8,2.4,879.0,142.59,6647.0,0.3549562682215744,PC
9.69310837,422.8,2.4,879.0,142.59,4930.3,2.218800116635078,PC
9.69310837,422.8,2.4,879.0,142.59,5115.0,0.2017896295461453,FP
9.69310837,422.8,2.4,879.0,142.59,4579.5,0.7973074850918092,FA
9.69310837,422.8,2.4,879.0,142.59,7998.0,0.6240005740292757,PC
9.69310837,422.8,2.4,879.0,142.59,6603.0,0.2290941045195985,FP
9.69310837,422.8,2.4,879.0,142.59,5994.0,0.1397844477890018,PC
9.69310837,422.8,2.4,879.0,142.59,5928.0,1.1008933738425928,FP
9.69310837,422.8,2.4,879.0,142.59,4888.0,1.4282216810380273,CP
9.69310837,422.8,2.4,879.0,142.59,4888.0,1.4282216810380273,CP
9.69310837,422.8,2.4,879.0,142.59,4888.0,1.4282216810380273,CP
9.69310837,422.8,2.4,879.0,142.59,5815.0,0.2828968521480555,PC
9.69310837,422.8,2.4,879.0,142.59,6519.0,0.0283732362312243,FP
9.69310837,422.8,2.4,879.0,142.59,7192.0,0.7317806160781365,FP
9.69310837,422.8,2.4,879.0,142.59,6353.0,0.1007906269270128,FP
9.69310837,422.8,2.4,879.0,142.59,5435.5,0.6070624107813257,PC
9.69310837,422.8,2.4,879.0,142.59,5731.0,1.0060686349623014,PC
9.69310837,422.8,2.4,879.0,142.59,6349.0,0.3474574427060871,PC
9.69310837,422.8,2.4,879.0,142.59,3810.2,0.7973074850918092,FP
9.69310837,422.8,2.4,879.0,142.59,6613.0,0.4579368118891669,PC
9.69310837,422.8,2.4,879.0,142.59,6071.0,0.3607225939727464,FP
9.69310837,422.8,2.4,879.0,142.59,7606.3,0.9453548040815256,PC
9.69310837,422.8,2.4,879.0,142.59,5895.0,0.2719472455848359,FP
9.69310837,422.8,2.4,879.0,142.59,5051.7,0.1273973159975321,PC
9.69310837,422.8,2.4,879.0,142.59,6719.0,0.3004511085226936,APC
9.69310837,422.8,2.4,879.0,142.59,8265.0,0.1022236477091827,FP
9.69310837,422.8,2.4,879.0,142.59,5816.5,0.7973074850918092,PC
9.69310837,422.8,2.4,879.0,142.59,5271.7,0.9178219538488211,APC
9.69310837,422.8,2.4,879.0,142.59,5886.0,0.2469378690123904,CP
9.69310837,422.8,2.4,879.0,142.59,5829.0,0.7973074850918092,PC
9.69310837,422.8,2.4,879.0,142.59,6307.0,0.3626724416233278,PC
9.69310837,422.8,2.4,879.0,142.59,5353.54,1.242347983266088,KP
9.69310837,422.8,2.4,879.0,142.59,5477.0,1.4926183282130607,KP
9.69310837,422.8,2.4,879.0,142.59,6291.0,0.1109977000015097,KP
9.69310837,422.8,2.4,879.0,142.59,5767.0,0.6100902510596475,KP
9.69310837,422.8,2.4,879.0,142.59,4006.0,4.50925925925926,CP
9.69310837,422.8,2.4,879.0,142.59,5667.0,0.4869084612092926,PC
9.69310837,422.8,2.4,879.0,142.59,4954.0,0.0434321803382608,PC
9.69310837,422.8,2.4,879.0,142.59,6303.8,0.7973074850918092,PC
9.69310837,422.8,2.4,879.0,142.59,6156.0,0.4048037823801464,CP
9.69310837,422.8,2.4,879.0,142.59,6156.0,0.4048037823801464,PC
9.69310837,422.8,2.4,879.0,142.59,7172.0,0.181737609329446,PC
9.69310837,422.8,2.4,879.0,142.59,5821.4,0.3401683658786682,FP
9.69310837,422.8,2.4,879.0,142.59,6111.0,0.7521067095794765,PC
9.69310837,422.8,2.4,879.0,142.59,6111.0,0.7521067095794765,PC
9.69310837,422.8,2.4,879.0,142.59,3330.15,12.93592617668418,APC
9.69310837,422.8,2.4,879.0,142.59,6802.0,0.0333354872484573,FP
9.69310837,422.8,2.4,879.0,142.59,8279.0,0.0383280712905274,PC
9.69310837,422.8,2.4,879.0,142.59,5203.0,1.5859963362507634,PC
9.69310837,422.8,2.4,879.0,142.59,5635.0,0.657422256780764,PC
9.69310837,422.8,2.4,879.0,142.59,3971.0,3.387873222583966,PC
9.69310837,422.8,2.4,879.0,142.59,5950.0,0.865882453345471,PC
9.69310837,422.8,2.4,879.0,142.59,5400.0,0.7410587529770825,KP
9.69310837,422.8,2.4,879.0,142.59,7070.0,0.1727026294773245,PC
9.69310837,422.8,2.4,879.0,142.59,6344.5,0.4986879999999999,PC
9.69310837,422.8,2.4,879.0,142.59,5711.0,0.9453548040815256,PC
9.69310837,422.8,2.4,879.0,142.59,6473.0,0.4754970139861539,PC
9.69310837,422.8,2.4,879.0,142.59,5854.0,0.1786573769722013,PC
9.69310837,422.8,2.4,879.0,142.59,5777.0,0.2168238862453738,PC
9.69310837,422.8,2.4,879.0,142.59,5916.0,0.2091267284356312,CP
9.69310837,422.8,2.4,879.0,142.59,9055.249999999993,0.1727026294773245,FP
9.69310837,422.8,2.4,879.0,142.59,8190.0,0.1051722276212072,APC
9.69310837,422.8,2.4,879.0,142.59,5403.0,1.0265457094652573,KP
9.69310837,422.8,2.4,879.0,142.59,6252.0,0.2377929687499999,PC
9.69310837,422.8,2.4,879.0,142.59,6753.0,0.4754970139861539,PC
9.69310837,422.8,2.4,879.0,142.59,4324.0,2.133471183901273,PC
9.69310837,422.8,2.4,879.0,142.59,5407.0,0.0687247009840474,PC
9.69310837,422.8,2.4,879.0,142.59,5863.0,1.0348579248442402,PC
9.69310837,422.8,2.4,879.0,142.59,5947.0,0.2828968521480555,PC
9.69310837,422.8,2.4,879.0,142.59,4032.5,0.7973074850918092,PC
9.69310837,422.8,2.4,879.0,142.59,4032.5,0.7973074850918092,PC
9.69310837,422.8,2.4,879.0,142.59,4892.0,0.1465836086416304,PC
9.69310837,422.8,2.4,879.0,142.59,4355.4,0.7973074850918092,PC
9.69310837,422.8,2.4,879.0,142.59,6620.0,0.1489478152001092,FP
9.69310837,422.8,2.4,879.0,142.59,5175.2,1.6325526243290664,CP
9.69310837,422.8,2.4,879.0,142.59,5175.2,1.6325526243290664,CP
9.69310837,422.8,2.4,879.0,142.59,6429.0,0.1098115244150817,PC
9.69310837,422.8,2.4,879.0,142.59,4841.6,0.7973074850918092,PC
9.69310837,422.8,2.4,879.0,142.59,5842.0,0.142003207464645,PC
9.69310837,422.8,2.4,879.0,142.59,5770.0,0.5636574074074074,PC
9.69310837,422.8,2.4,879.0,142.59,4861.0,0.7973074850918092,PC
9.69310837,422.8,2.4,879.0,142.59,5593.0,1.2925125834194786,PC
9.69310837,422.8,2.4,879.0,142.59,6728.0,0.0878303003174064,PC
9.69310837,422.8,2.4,879.0,142.59,8878.0,0.1982495420313454,PC
9.69310837,422.8,2.4,879.0,142.59,6132.7,0.7973074850918092,FP
9.69310837,422.8,2.4,879.0,142.59,4983.0,0.7973074850918092,PC
9.69310837,422.8,2.4,879.0,142.59,5976.0,0.4754970139861539,PC
9.69310837,422.8,2.4,879.0,142.59,5483.0,0.3626724416233278,PC
9.69310837,422.8,2.4,879.0,142.59,5914.8,0.0456802202386861,FP
9.69310837,422.8,2.4,879.0,142.59,5713.0,0.0750508076245148,APC
9.69310837,422.8,2.4,879.0,142.59,5972.0,0.6240005740292757,PC
9.69310837,422.8,2.4,879.0,142.59,5558.7,0.7973074850918092,FP
9.69310837,422.8,2.4,879.0,142.59,5780.0,1.1726688691330438,PC
9.69310837,422.8,2.4,879.0,142.59,6838.0,0.3549562682215744,PC
9.69310837,422.8,2.4,879.0,142.59,5759.0,0.1654357276603749,PC
9.69310837,422.8,2.4,879.0,142.59,6328.0,0.5234119364790714,APC
9.69310837,422.8,2.4,879.0,142.59,4938.0,1.5859963362507634,PC
9.69310837,422.8,2.4,879.0,142.59,6387.0,0.1513631385069067,PC
9.69310837,422.8,2.4,879.0,142.59,5036.0,1.766515285616866,PC
9.69310837,422.8,2.4,879.0,142.59,6025.0,0.0940133386974345,PC
9.69310837,422.8,2.4,879.0,142.59,5216.0,1.0348579248442402,PC
9.69310837,422.8,2.4,879.0,142.59,9055.249999999993,0.0722483753758547,FP
9.69310837,422.8,2.4,879.0,142.59,5334.0,1.9293191532499767,PC
9.69310837,422.8,2.4,879.0,142.59,5271.0,1.097737789241218,CP
9.69310837,422.8,2.4,879.0,142.59,5271.0,1.097737789241218,CP
9.69310837,422.8,2.4,879.0,142.59,7182.7,0.1278874842309939,PC
9.69310837,422.8,2.4,879.0,142.59,3330.15,25.1812144560773,PC
9.69310837,422.8,2.4,879.0,142.59,6115.26,0.1262690877849465,PC
9.69310837,422.8,2.4,879.0,142.59,3383.0,25.1812144560773,PC
9.69310837,422.8,2.4,879.0,142.59,6930.0,0.1637920854140096,PC
9.69310837,422.8,2.4,879.0,142.59,5481.0,1.5516498460492467,CP
9.69310837,422.8,2.4,879.0,142.59,5481.0,1.5516498460492467,CP
9.69310837,422.8,2.4,879.0,142.59,5481.0,1.5516498460492467,CP
9.69310837,422.8,2.4,879.0,142.59,7923.0,0.2782277038488906,PC
9.69310837,422.8,2.4,879.0,142.59,5708.0,0.974,PC
9.69310837,422.8,2.4,879.0,142.59,5708.0,0.974,PC
9.69310837,422.8,2.4,879.0,142.59,4246.8,2.228532812362262,KP
9.69310837,422.8,2.4,879.0,142.59,7968.0,0.0993842665114612,PC
9.69310837,422.8,2.4,879.0,142.59,6399.9,0.1036839636143804,PC
9.69310837,422.8,2.4,879.0,142.59,5972.0,0.4644393920898436,PC
9.69310837,422.8,2.4,879.0,142.59,5223.0,2.052462111633709,PC
9.69310837,422.8,2.4,879.0,142.59,5688.0,1.003814288173027,PC
9.69310837,422.8,2.4,879.0,142.59,6327.7,0.4332564829448629,PC
9.69310837,422.8,2.4,879.0,142.59,5786.0,0.6240005740292757,PC
9.69310837,422.8,2.4,879.0,142.59,4105.0,4.09869265812125,PC
9.69310837,422.8,2.4,879.0,142.59,7137.0,0.1914139635503792,PC
9.69310837,422.8,2.4,879.0,142.59,6252.0,0.7731926027536452,PC
9.69310837,422.8,2.4,879.0,142.59,5996.0,0.0866592451712827,PC
9.69310837,422.8,2.4,879.0,142.59,6350.0,0.4986879999999999,PC
9.69310837,422.8,2.4,879.0,142.59,6243.0,0.1254767860216283,PC
9.69310837,422.8,2.4,879.0,142.59,5351.5,1.0348579248442402,PC
9.69310837,422.8,2.4,879.0,142.59,6434.0,0.2377929687499999,PC
9.69310837,422.8,2.4,879.0,142.59,6589.0,0.3004511085226936,PC
9.69310837,422.8,2.4,879.0,142.59,5557.0,0.1066891115436852,CP
9.69310837,422.8,2.4,879.0,142.59,7691.0,0.1130569782794794,PC
9.69310837,422.8,2.4,879.0,142.59,5963.0,0.5363885082892401,PC
9.69310837,422.8,2.4,879.0,142.59,5712.4,0.5928064699896289,PC
9.69310837,422.8,2.4,879.0,142.59,6153.0,0.4986879999999999,KP
9.69310837,422.8,2.4,879.0,142.59,5574.0,1.003814288173027,PC
9.69310837,422.8,2.4,879.0,142.59,5637.9,1.1535710128552144,PC
9.69310837,422.8,2.4,879.0,142.59,6223.0,0.6240005740292757,FP
9.69310837,422.8,2.4,879.0,142.59,5760.0,0.1538309675636191,PC
9.69310837,422.8,2.4,879.0,142.59,5081.3,0.7973074850918092,PC
9.69310837,422.8,2.4,879.0,142.59,5778.0,0.1563527369113174,FP
9.69310837,422.8,2.4,879.0,142.59,6139.0,0.0638563240576012,FP
9.69310837,422.8,2.4,879.0,142.59,5671.0,0.319488293902989,PC
9.69310837,422.8,2.4,879.0,142.59,5777.0,0.8413778209696576,PC
9.69310837,422.8,2.4,879.0,142.59,5473.0,2.624423160924641,KP
9.69310837,422.8,2.4,879.0,142.59,5446.0,1.6692506911307996,PC
9.69310837,422.8,2.4,879.0,142.59,5914.8,0.3474574427060871,PC
9.69310837,422.8,2.4,879.0,142.59,5983.9,0.3706138949009008,PC
9.69310837,422.8,2.4,879.0,142.59,5926.0,0.1982495420313454,PC
9.69310837,422.8,2.4,879.0,142.59,4460.0,2.5037466228982286,FP
9.69310837,422.8,2.4,879.0,142.59,5313.0,1.90234375,PC
9.69310837,422.8,2.4,879.0,142.59,6029.0,0.4644393920898436,PC
9.69310837,422.8,2.4,879.0,142.59,5878.0,0.6750308580584755,FP
9.69310837,422.8,2.4,879.0,142.59,5705.0,0.8177891816734619,PC
9.69310837,422.8,2.4,879.0,142.59,5512.0,0.7973074850918092,PC
9.69310837,422.8,2.4,879.0,142.59,5217.0,0.657422256780764,PC
9.69310837,422.8,2.4,879.0,142.59,4985.0,1.3401780389626454,PC
9.69310837,422.8,2.4,879.0,142.59,5030.0,1.7553238721745894,PC
9.69310837,422.8,2.4,879.0,142.59,5857.0,0.535611057371421,PC
9.69310837,422.8,2.4,879.0,142.59,6758.0,0.319488293902989,PC
9.69310837,422.8,2.4,879.0,142.59,5997.7,0.974,FP
9.69310837,422.8,2.4,879.0,142.59,7311.1,0.0254489140093998,FP
9.69310837,422.8,2.4,879.0,142.59,5686.0,1.0348579248442402,PC
9.69310837,422.8,2.4,879.0,142.59,5653.0,1.4489224817378863,PC
9.69310837,422.8,2.4,879.0,142.59,6908.0,0.1770710967022958,PC
9.69310837,422.8,2.4,879.0,142.59,6352.33,0.4332564829448629,KP
9.69310837,422.8,2.4,879.0,142.59,6352.33,0.4344194224280795,KP
9.69310837,422.8,2.4,879.0,142.59,5558.0,1.90234375,PC
9.69310837,422.8,2.4,879.0,142.59,5032.08,1.531311708403034,KP
9.69310837,422.8,2.4,879.0,142.59,5420.82,1.4585065657545,CP
9.69310837,422.8,2.4,879.0,142.59,4926.0,1.762385502870823,KP
9.69310837,422.8,2.4,879.0,142.59,4199.0,3.895267689674341,KP
9.69310837,422.8,2.4,879.0,142.59,6134.0,0.7121804053871255,KP
9.69310837,422.8,2.4,879.0,142.59,5780.0,0.7973074850918092,PC
9.69310837,422.8,2.4,879.0,142.59,5258.0,1.4513615857664508,KP
9.69310837,422.8,2.4,879.0,142.59,5342.0,0.7973074850918092,KP
9.69310837,422.8,2.4,879.0,142.59,5082.0,1.5950202148084702,KP
9.69310837,422.8,2.4,879.0,142.59,3473.0,23.24493396447074,FP
9.69310837,422.8,2.4,879.0,142.59,6427.0,0.8913479762099774,KP
9.69310837,422.8,2.4,879.0,142.59,5640.0,0.7121804053871255,CP
9.69310837,422.8,2.4,879.0,142.59,6089.0,0.4644393920898436,KP
9.69310837,422.8,2.4,879.0,142.59,3330.15,24.558629349860585,KP
9.69310837,422.8,2.4,879.0,142.59,3702.0,8.487690986585692,CP
9.69310837,422.8,2.4,879.0,142.59,4492.0,2.129345335122781,FA
9.69310837,422.8,2.4,879.0,142.59,8539.7,0.7973074850918092,PC
9.69310837,422.8,2.4,879.0,142.59,6892.9,0.0966490753442056,PC
9.69310837,422.8,2.4,879.0,142.59,5866.0,0.5636574074074074,PC
9.69310837,422.8,2.4,879.0,142.59,7054.0,0.0966490753442056,PC
9.69310837,422.8,2.4,879.0,142.59,5164.0,1.13602565971716,PC
9.69310837,422.8,2.4,879.0,142.59,5809.3,0.7973074850918092,PC
9.69310837,422.8,2.4,879.0,142.59,4909.0,1.5220385909391114,PC
9.69310837,422.8,2.4,879.0,142.59,5473.0,0.1082353066681838,PC
9.69310837,422.8,2.4,879.0,142.59,6617.0,0.2208144107021082,PC
9.69310837,422.8,2.4,879.0,142.59,8675.5,0.7973074850918092,PC
9.69310837,422.8,2.4,879.0,142.59,5150.0,1.3944134530722263,KP
9.69310837,422.8,2.4,879.0,142.59,6472.0,0.3872061367799714,PC
9.69310837,422.8,2.4,879.0,142.59,6373.5,0.4869084612092926,APC
9.69310837,422.8,2.4,879.0,142.59,5604.0,1.0671949318101883,PC
9.69310837,422.8,2.4,879.0,142.59,6674.0,0.2961442494653819,PC
9.69310837,422.8,2.4,879.0,142.59,5700.8,0.657422256780764,PC
9.69310837,422.8,2.4,879.0,142.59,6643.0,0.1489478152001092,PC
9.69310837,422.8,2.4,879.0,142.59,6079.0,0.5636574074074074,PC
9.69310837,422.8,2.4,879.0,142.59,6041.0,0.6750308580584755,PC
9.69310837,422.8,2.4,879.0,142.59,5530.9,0.7973074850918092,PC
9.69310837,422.8,2.4,879.0,142.59,6209.0,0.2565577639542136,PC
9.69310837,422.8,2.4,879.0,142.59,8103.0,0.1756463614784085,PC
9.69310837,422.8,2.4,879.0,142.59,6184.0,0.2377929687499999,FP
9.69310837,422.8,2.4,879.0,142.59,4953.0,1.9627077096684409,PC
9.69310837,422.8,2.4,879.0,142.59,6249.0,0.4537219876749728,FP
9.69310837,422.8,2.4,879.0,142.59,5966.0,0.2469378690123904,PC
9.69310837,422.8,2.4,879.0,142.59,5091.0,0.974,PC
9.69310837,422.8,2.4,879.0,142.59,5406.0,1.4791124717730977,FP
9.69310837,422.8,2.4,879.0,142.59,6118.5,0.7973074850918092,FP
9.69310837,422.8,2.4,879.0,142.59,4697.0,2.213300175863216,PC
9.69310837,422.8,2.4,879.0,142.59,5675.0,0.865882453345471,PC
9.69310837,422.8,2.4,879.0,142.59,6328.9,0.2615555033399348,PC
9.69310837,422.8,2.4,879.0,142.59,5702.0,1.0348579248442402,PC
9.69310837,422.8,2.4,879.0,142.59,4871.9,0.7973074850918092,PC
9.69310837,422.8,2.4,879.0,142.59,4928.0,1.766515285616866,PC
9.69310837,422.8,2.4,879.0,142.59,3349.0,16.596648400552983,CP
9.69310837,422.8,2.4,879.0,142.59,3349.0,16.596648400552983,CP
9.69310837,422.8,2.4,879.0,142.59,4952.3,0.7973074850918092,PC
9.69310837,422.8,2.4,879.0,142.59,6200.0,0.0466347529482894,PC
9.69310837,422.8,2.4,879.0,142.59,6200.0,0.0466347529482894,PC
9.69310837,422.8,2.4,879.0,142.59,3330.15,25.1812144560773,CP
9.69310837,422.8,2.4,879.0,142.59,6079.16,0.7349229332417997,PC
9.69310837,422.8,2.4,879.0,142.59,6079.16,0.7349229332417997,PC
9.69310837,422.8,2.4,879.0,142.59,5015.0,1.975502952099124,CP
9.69310837,422.8,2.4,879.0,142.59,5220.0,1.703782518725663,PC
9.69310837,422.8,2.4,879.0,142.59,4891.0,2.538723467736766,CP
9.69310837,422.8,2.4,879.0,142.59,4891.0,2.538723467736766,CP
9.69310837,422.8,2.4,879.0,142.59,4159.0,2.597774080726058,PC
9.69310837,422.8,2.4,879.0,142.59,5159.0,1.5819226505374,PC
9.69310837,422.8,2.4,879.0,142.59,5159.0,1.5819226505374,PC
9.69310837,422.8,2.4,879.0,142.59,3808.0,5.843719920288817,FA
9.69310837,422.8,2.4,879.0,142.59,5781.0,0.1116183315964894,PC
9.69310837,422.8,2.4,879.0,142.59,7802.0,0.1782985133318148,FA
9.69310837,422.8,2.4,879.0,142.59,3611.0,8.140578363262073,PC
9.69310837,422.8,2.4,879.0,142.59,6441.6,0.1051722276212072,KP
9.69310837,422.8,2.4,879.0,142.59,5610.0,1.3024401853306704,KP
9.69310837,422.8,2.4,879.0,142.59,5846.0,0.5677637549500926,KP
9.69310837,422.8,2.4,879.0,142.59,5633.4,0.5363885082892401,KP
9.69310837,422.8,2.4,879.0,142.59,4542.0,2.7213469270293458,KP
9.69310837,422.8,2.4,879.0,142.59,4279.0,2.403608868181549,KP
9.69310837,422.8,2.4,879.0,142.59,5198.0,0.8087148587913756,KP
9.69310837,422.8,2.4,879.0,142.59,6404.0,0.1642567525293262,KP
9.69310837,422.8,2.4,879.0,142.59,5975.0,0.7863993854756618,PC
9.69310837,422.8,2.4,879.0,142.59,5144.5,2.133471183901273,KP
9.69310837,422.8,2.4,879.0,142.59,5144.5,2.133471183901273,KP
9.69310837,422.8,2.4,879.0,142.59,5576.0,0.7121804053871255,KP
9.69310837,422.8,2.4,879.0,142.59,3330.15,25.1812144560773,APC
9.69310837,422.8,2.4,879.0,142.59,5328.0,1.25082189529054,PC
9.69310837,422.8,2.4,879.0,142.59,5986.2,0.7973074850918092,APC
9.69310837,422.8,2.4,879.0,142.59,4781.0,0.8413778209696576,PC
9.69310837,422.8,2.4,879.0,142.59,4837.8,0.0300045354905136,PC
9.69310837,422.8,2.4,879.0,142.59,6153.0,0.3872061367799714,PC
9.69310837,422.8,2.4,879.0,142.59,5706.0,0.8413778209696576,PC
9.69310837,422.8,2.4,879.0,142.59,5605.0,0.5497976078723792,PC
9.69310837,422.8,2.4,879.0,142.59,6141.0,0.2719472455848359,PC
9.69310837,422.8,2.4,879.0,142.59,3722.0,4.50925925925926,FP
9.69310837,422.8,2.4,879.0,142.59,6673.0,0.6515918958703312,PC
9.69310837,422.8,2.4,879.0,142.59,5150.0,1.90234375,PC
9.69310837,422.8,2.4,879.0,142.59,3692.0,8.381070442019377,FP
9.69310837,422.8,2.4,879.0,142.59,6315.0,0.4109185774340477,PC
9.69310837,422.8,2.4,879.0,142.59,7182.0,0.2333895081591677,PC
9.69310837,422.8,2.4,879.0,142.59,7586.0,0.194791779786893,PC
9.69310837,422.8,2.4,879.0,142.59,5736.0,0.9813416777602072,PC
9.69310837,422.8,2.4,879.0,142.59,5750.0,0.2168238862453738,PC
9.69310837,422.8,2.4,879.0,142.59,6137.0,0.3474574427060871,PC
9.69310837,422.8,2.4,879.0,142.59,5895.4,0.4332564829448629,FP
9.69310837,422.8,2.4,879.0,142.59,4733.0,1.8327528361567889,PC
9.69310837,422.8,2.4,879.0,142.59,6198.4,0.1786573769722013,FP
9.69310837,422.8,2.4,879.0,142.59,5144.9,0.7973074850918092,FA
9.69310837,422.8,2.4,879.0,142.59,5332.0,0.8177891816734619,PC
9.69310837,422.8,2.4,879.0,142.59,5099.9,1.281602233440017,APC
9.69310837,422.8,2.4,879.0,142.59,5622.4,0.2029835628187973,PC
9.69310837,422.8,2.4,879.0,142.59,5657.0,0.5928064699896289,PC
9.69310837,422.8,2.4,879.0,142.59,4914.0,1.5859963362507634,PC
9.69310837,422.8,2.4,879.0,142.59,5801.0,0.6971508787828739,FP
9.69310837,422.8,2.4,879.0,142.59,6409.0,0.5928064699896289,FP
9.69310837,422.8,2.4,879.0,142.59,5366.0,1.210905108055254,PC
9.69310837,422.8,2.4,879.0,142.59,5830.0,0.1513631385069067,APC
9.69310837,422.8,2.4,879.0,142.59,5229.0,1.381621035818596,PC
9.69310837,422.8,2.4,879.0,142.59,4937.5,2.7213469270293458,PC
9.69310837,422.8,2.4,879.0,142.59,5869.6,0.7973074850918092,PC
9.69310837,422.8,2.4,879.0,142.59,7932.0,0.2565577639542136,PC
9.69310837,422.8,2.4,879.0,142.59,5957.0,0.5234119364790714,PC
9.69310837,422.8,2.4,879.0,142.59,4887.0,1.8915060665772987,PC
9.69310837,422.8,2.4,879.0,142.59,6323.0,0.7973074850918092,PC
9.69310837,422.8,2.4,879.0,142.59,5809.0,1.2747174433005948,PC
9.69310837,422.8,2.4,879.0,142.59,5742.0,1.531311708403034,KP
9.69310837,422.8,2.4,879.0,142.59,4354.29,1.4997706117285403,PC
9.69310837,422.8,2.4,879.0,142.59,5683.0,1.603805835691119,PC
9.69310837,422.8,2.4,879.0,142.59,4438.0,2.555557369574763,PC
9.69310837,422.8,2.4,879.0,142.59,6846.0,0.5636574074074074,FP
9.69310837,422.8,2.4,879.0,142.59,5871.0,0.865882453345471,CP
9.69310837,422.8,2.4,879.0,142.59,5871.0,0.8768899431448854,FA
9.69310837,422.8,2.4,879.0,142.59,6163.97,0.0653308393088699,PC
9.69310837,422.8,2.4,879.0,142.59,5914.2,0.5562405907548273,PC
9.69310837,422.8,2.4,879.0,142.59,3414.0,10.08127624006257,FA
9.69310837,422.8,2.4,879.0,142.59,3414.0,10.08127624006257,FA
9.69310837,422.8,2.4,879.0,142.59,3479.0,15.75646711143009,PC
9.69310837,422.8,2.4,879.0,142.59,3896.0,10.405208482524827,PC
9.69310837,422.8,2.4,879.0,142.59,6034.49,0.7752796751441355,PC
9.69310837,422.8,2.4,879.0,142.59,3672.0,5.259378054246112,PC
9.69310837,422.8,2.4,879.0,142.59,4865.6,1.9496541157804417,KP
9.69310837,422.8,2.4,879.0,142.59,4492.0,2.3087407407407405,KP
9.69310837,422.8,2.4,879.0,142.59,6984.0,0.12935724060553,PC
